POCO,LATITUDE_BASE_4C,LONGITUDE_BASE_4C,LATITUDE_BASE_DD,LONGITUDE_BASE_DD,DATUM_HORIZONTAL,PROFUNDIDADE_SONDADOR_M,AGP
1-RJS-423-RJS,"-22:40:08,583","-40:28:57,963","-22,6690508","-40,4827675",SIRGAS2000,3033,Existe
1-RJS-425-RJS,"-22:39:34,140","-40:18:18,112","-22,6594833","-40,3050311",SIRGAS2000,3526,Existe
1-RJS-428-RJS,"-22:37:00,854","-40:25:06,309","-22,6169039","-40,4184192",SIRGAS2000,3312,Existe
1-RJS-452-RJ,"-22:49:17,165","-40:38:54,014","-22,8214347","-40,6483372",SIRGAS2000,3026,Existe
1-RJS-471-RJS,"-22:39:20,241","-40:22:55,922","-22,6556225","-40,3822006",SIRGAS2000,4024,Existe
1-RJS-486A-RJS,"-23:06:09,280","-40:59:40,352","-23,1025778","-40,9945422",SIRGAS2000,3000,Existe
1-RNS-112-RNS,"-05:00:18,024","-36:27:15,576","-05,0050067","-36,4543267",SIRGAS2000,1978,
1-RP-1-SE,"-10:57:09,978","-37:10:11,632","-10,9527717","-37,1698978",SIRGAS2000,3400,
1-SCS-1-SC,"-27:21:33,892","-47:20:19,992","-27,3594144","-47,3388867",SIRGAS2000,4226,Existe
1-SPS-1-SP,"-24:41:42,267","-44:42:30,116","-24,6950742","-44,7083656",SIRGAS2000,4468,Existe
1-SPS-27-SP,"-25:13:21,635","-44:52:05,532","-25,2226764","-44,8682033",SIRGAS2000,5275,Existe
1-SPS-28-SP,"-26:06:57,211","-46:41:26,874","-26,1158919","-46,6907983",SIRGAS2000,5500,Existe
1-SPS-29-SP,"-26:07:41,448","-46:56:05,953","-26,1281800","-46,9349869",SIRGAS2000,5425,Existe
1-SPS-2-SP,"-24:09:00,645","-44:28:28,693","-24,1501792","-44,4746369",SIRGAS2000,3649,Existe
1-SPS-31-SPS,"-25:39:39,418","-45:39:10,084","-25,6609494","-45,6528011",SIRGAS2000,4895,Existe
1-SPS-7-SPS,"-24:15:10,129","-44:20:10,858","-24,2528136","-44,3363494",SIRGAS2000,4794,Existe
2-ANP-1-RJS,"-24:37:47,228","-42:29:27,263","-24,6297856","-42,4909064",SIRGAS2000,5942,
2-ANP-2A-RJS,"-24:34:49,495","-42:14:23,941","-24,5804153","-42,2399836",SIRGAS2000,6023,
2-ANP-2-RJS,"-24:34:50,691","-42:14:37,356","-24,5807475","-42,2437100",SIRGAS2000,3170,
2-BAST-1-SE,"-10:30:47,930","-36:49:00,849","-10,5133139","-36,8169025",SIRGAS2000,"3161,2",
2-BH-1-BA,"-10:55:45,142","-38:30:10,409","-10,9292061","-38,5028914",SIRGAS2000,5409,Existe
2-CPST-2-PA,"-03:43:49,459","-55:24:09,312","-03,7304053","-55,4025867",SIRGAS2000,"989,7",Existe
2-LFST-1-AM,"-01:57:21,381","-56:58:18,509","-01,9559392","-56,9718081",SIRGAS2000,"3151,7",Existe
2-LOG-1-BA,"-09:48:29,566","-38:25:26,025","-09,8082128","-38,4238958",SIRGAS2000,5043,Existe
2-MIST-1-AM,"-03:38:36,403","-59:51:55,875","-03,6434453","-59,8655208",SIRGAS2000,"2339,2",Existe
2-MIST-1-BA,"-10:47:59,094","-38:46:56,730","-10,7997483","-38,7824250",SIRGAS2000,"2876,3",Existe
2-PCST-1-AM,"-03:11:56,332","-59:32:10,758","-03,1989811","-59,5363217",SIRGAS2000,"1573,3",Existe
2-PEST-1-AM,"-03:08:07,432","-59:14:07,780","-03,1353978","-59,2354944",SIRGAS2000,"1586,1",Existe
3-AB-2-RJS,"-22:07:54,001","-40:00:06,707","-22,1316669","-40,0018631",SIRGAS2000,3400,Existe
3-BRSA-184-RJS,"-24:20:24,032","-42:50:37,789","-24,3400089","-42,8438303",SIRGAS2000,5590,Existe
3-BRSA-2A-RJS,"-24:26:09,945","-42:22:27,223","-24,4360958","-42,3742286",SIRGAS2000,5047,Existe
3-CES-129D-CE,"-03:06:29,887","-38:55:22,770","-03,1083019","-38,9229917",SIRGAS2000,2070,Existe
3-CP-8-SE,"-10:38:59,175","-36:59:27,118","-10,6497708","-36,9908661",SIRGAS2000,"1079,5",
3-EM-2-PRS,"-26:33:08,587","-46:52:12,460","-26,5523853","-46,8701278",SIRGAS2000,5351,Existe
3-JD-7-RN,"-05:27:23,224","-37:06:24,880","-05,4564511","-37,1069111",SIRGAS2000,1381,
3-MRL-4-RJS,"-22:31:14,030","-40:03:35,965","-22,5205639","-40,0599903",SIRGAS2000,3224,Existe
3-RJS-360A-RJS,"-22:04:34,502","-39:50:24,715","-22,0762506","-39,8401986",SIRGAS2000,3850,Existe
3-RJS-362-RJ,"-22:34:09,782","-40:28:37,302","-22,5693839","-40,4770283",SIRGAS2000,2976,Existe
3-RJS-393D-RJ,"-22:26:01,243","-40:22:13,327","-22,4336786","-40,3703686",SIRGAS2000,3490,Existe
3-RJS-395-RJ,"-22:33:02,702","-40:01:46,029","-22,5507506","-40,0294525",SIRGAS2000,3275,Existe
3-RJS-397-RJS,"-22:28:47,252","-39:58:07,403","-22,4797922","-39,9687231",SIRGAS2000,3250,Existe
3-RJS-415-RJS,"-22:50:36,654","-40:19:35,743","-22,8435150","-40,3265953",SIRGAS2000,3500,Existe
3-RJS-416-RJ,"-21:53:30,409","-39:48:59,714","-21,8917803","-39,8165872",SIRGAS2000,2820,Existe
3-RJS-458-RJ,"-22:34:13,251","-40:17:44,442","-22,5703475","-40,2956783",SIRGAS2000,3132,Existe
3-RNS-86-RN,"-04:42:57,218","-36:48:19,594","-04,7158939","-36,8054428",SIRGAS2000,3922,Existe
3-SVM-4-RN,"-05:00:42,571","-37:07:08,432","-05,0118253","-37,1190089",SIRGAS2000,1011,
3-TB-4-PRS,"-26:26:15,348","-46:49:39,296","-26,4375967","-46,8275822",SIRGAS2000,5565,Existe
6-BR-3-RJS,"-22:33:47,805","-40:15:06,560","-22,5632792","-40,2518222",SIRGAS2000,3381,Existe
6-FMT-2-BA,"-11:54:41,755","-38:28:28,497","-11,9115986","-38,4745825",SIRGAS2000,4372,Existe
2-CST-1-RJ,"-22:00:43,615","-41:00:30,114","-22,0121153","-41,0083650",SIRGAS2000,"2620,9",Existe
4-BRSA-1125D-RJS,"-22:40:24,331","-39:59:37,220","-22,6734253","-39,9936722",SIRGAS2000,3300,
4-BRSA-1372-RJS,"-22:34:29,892","-39:54:27,162","-22,5749700","-39,9075450",SIRGAS2000,4300,
4-BRSA-163-RJS,"-22:06:21,038","-40:01:56,010","-22,1058439","-40,0322250",SIRGAS2000,3467,Existe
4-BRSA-198-RJS,"-22:25:05,776","-39:54:02,327","-22,4182711","-39,9006464",SIRGAS2000,2861,Existe
4-BRSA-202-RJS,"-22:22:59,428","-39:57:40,639","-22,3831744","-39,9612886",SIRGAS2000,3270,Existe
4-BRSA-204DA-RJS,"-22:08:40,186","-39:55:36,365","-22,1444961","-39,9267681",SIRGAS2000,3683,Existe
4-BRSA-205-RJS,"-22:06:21,514","-40:00:46,136","-22,1059761","-40,0128156",SIRGAS2000,3525,Existe
4-BRSA-262-ESS,"-21:19:06,575","-39:59:58,212","-21,3184931","-39,9995033",SIRGAS2000,3474,Existe
4-BRSA-290D-RJS,"-22:03:45,661","-39:57:54,366","-22,0626836","-39,9651017",SIRGAS2000,3586,Existe
4-BRSA-310-ESS,"-21:10:01,741","-40:02:40,133","-21,1671503","-40,0444814",SIRGAS2000,3162,Existe
4-BRSA-449-ESS,"-21:24:18,032","-40:00:23,077","-21,4050089","-40,0064103",SIRGAS2000,4751,Existe
4-RJS-382-RJ,"-22:35:13,337","-40:04:58,408","-22,5870381","-40,0828911",SIRGAS2000,3950,Existe
4-RJS-38-RJ,"-22:42:36,032","-40:39:12,986","-22,7100089","-40,6536072",SIRGAS2000,2850,Existe
4-RJS-42-RJ,"-22:26:15,440","-40:26:11,096","-22,4376222","-40,4364156",SIRGAS2000,3357,Existe
4-RJS-441-RJ,"-22:38:10,974","-40:08:03,807","-22,6363817","-40,1343908",SIRGAS2000,3254,Existe
4-RJS-453-RJS,"-22:45:45,240","-40:40:01,154","-22,7625667","-40,6669872",SIRGAS2000,2647,Existe
4-TXCO-2D-RJS,"-21:53:57,837","-39:49:58,409","-21,8993992","-39,8328914",SIRGAS2000,3194,
7-AB-10D-RJS,"-22:04:29,022","-39:53:44,641","-22,0747283","-39,8957336",SIRGAS2000,3445,
7-AB-11D-RJS,"-22:06:02,772","-39:54:51,362","-22,1007700","-39,9142672",SIRGAS2000,1284,
7-AB-13H-RJS,"-22:08:17,473","-39:59:20,135","-22,1381869","-39,9889264",SIRGAS2000,665,
7-AB-14DA-RJS,"-22:07:50,147","-39:56:02,075","-22,1305964","-39,9339097",SIRGAS2000,3089,
7-AB-14D-RJS,"-22:07:51,026","-39:56:01,555","-22,1308406","-39,9337653",SIRGAS2000,2064,
7-AB-18D-RJS,"-22:05:19,468","-39:53:13,660","-22,0887411","-39,8871278",SIRGAS2000,3265,
7-AB-19DA-RJS,"-22:05:50,064","-39:54:49,713","-22,0972400","-39,9138092",SIRGAS2000,3002,
7-AB-19D-RJS,"-22:05:50,064","-39:54:49,713","-22,0972400","-39,9138092",SIRGAS2000,698,
7-AB-20D-RJS,"-22:07:23,760","-39:54:54,505","-22,1232667","-39,9151403",SIRGAS2000,3122,
7-AB-22DA-RJS,"-22:05:49,711","-39:54:48,803","-22,0971419","-39,9135564",SIRGAS2000,3435,
7-AB-22D-RJS,"-22:05:49,711","-39:54:48,803","-22,0971419","-39,9135564",SIRGAS2000,648,
7-AB-23D-RJS,"-22:07:23,611","-39:54:52,547","-22,1232253","-39,9145964",SIRGAS2000,3151,
7-AB-24D-RJS,"-22:08:13,128","-39:55:00,131","-22,1369800","-39,9167031",SIRGAS2000,2945,
7-AB-26D-RJS,"-22:05:51,235","-39:54:49,787","-22,0975653","-39,9138297",SIRGAS2000,2840,
7-AB-27DA-RJS,"-22:06:30,656","-39:55:41,063","-22,1085156","-39,9280731",SIRGAS2000,3323,
7-AB-27D-RJS,"-22:06:30,656","-39:55:41,063","-22,1085156","-39,9280731",SIRGAS2000,555,
7-AB-28D-RJS,"-22:06:30,757","-39:55:40,331","-22,1085436","-39,9278697",SIRGAS2000,2982,
7-AB-42D-RJS,"-22:08:33,600","-39:55:32,236","-22,1426667","-39,9256211",SIRGAS2000,3438,
7-AB-47D-RJS,"-22:10:53,842","-39:57:12,007","-22,1816228","-39,9533353",SIRGAS2000,3080,
7-AB-48D-RJS,"-22:10:53,031","-39:57:11,756","-22,1813975","-39,9532656",SIRGAS2000,2862,
7-AB-4D-RJS,"-22:07:46,949","-39:56:03,938","-22,1297081","-39,9344272",SIRGAS2000,3093,
7-AB-52DA-RJS,"-22:09:26,282","-39:56:12,312","-22,1573006","-39,9367533",SIRGAS2000,3168,
7-AB-54D-RJS,"-22:09:26,485","-39:56:11,054","-22,1573569","-39,9364039",SIRGAS2000,2965,
7-AB-56D-RJS,"-22:09:25,562","-39:56:13,317","-22,1571006","-39,9370325",SIRGAS2000,2908,
7-AB-6D-RJS,"-22:07:48,449","-39:56:03,004","-22,1301247","-39,9341678",SIRGAS2000,3420,
7-AB-8D-RJS,"-22:09:28,708","-39:56:31,701","-22,1579744","-39,9421392",SIRGAS2000,3352,
7-BAC-1-SPS,"-25:28:14,295","-43:58:57,160","-25,4706375","-43,9825444",SIRGAS2000,0,
7-BO-11D-RJS,"-22:43:15,242","-40:38:41,217","-22,7209006","-40,6447825",SIRGAS2000,2873,
7-BO-13H-RJS,"-22:43:14,348","-40:38:39,909","-22,7206522","-40,6444192",SIRGAS2000,3217,
7-BO-14D-RJS,"-22:43:28,736","-40:39:34,858","-22,7246489","-40,6596828",SIRGAS2000,2767,
7-BO-15D-RJS,"-22:43:27,986","-40:39:34,851","-22,7244406","-40,6596808",SIRGAS2000,3020,
7-BO-16D-RJS,"-22:43:29,480","-40:39:35,288","-22,7248556","-40,6598022",SIRGAS2000,2767,
7-LI-16D-RJS,"-22:46:18,643","-40:48:05,491","-22,7718453","-40,8015253",SIRGAS2000,3130,
7-LI-17D-RJS,"-22:45:08,175","-40:49:38,885","-22,7522708","-40,8274681",SIRGAS2000,3067,
7-LI-6-RJS,"-22:45:05,635","-40:49:02,121","-22,7515653","-40,8172558",SIRGAS2000,2929,
7-LL-102D-RJS,"-25:36:23,577","-42:53:45,594","-25,6065492","-42,8959983",SIRGAS2000,5514,
7-LL-103D-RJS,"-25:09:30,912","-42:57:18,418","-25,1585867","-42,9551161",SIRGAS2000,5732,
7-LL-105-RJS,"-25:37:15,785","-42:46:47,625","-25,6210514","-42,7798958",SIRGAS2000,5159,
7-LL-106D-RJS,"-25:28:45,360","-42:45:15,324","-25,4792667","-42,7542567",SIRGAS2000,3340,
7-LL-10-RJS,"-25:30:38,927","-42:47:06,400","-25,5108131","-42,7851111",SIRGAS2000,5206,
7-LL-110D-RJS,"-25:19:59,316","-42:42:49,959","-25,3331433","-42,7138775",SIRGAS2000,5536,
7-LL-11-RJS,"-25:24:38,686","-42:42:45,055","-25,4107461","-42,7125153",SIRGAS2000,"5279,5",
7-LL-15D-RJS,"-25:22:43,160","-42:43:51,473","-25,3786556","-42,7309647",SIRGAS2000,5145,
7-LL-22D-RJS,"-25:24:49,578","-42:41:01,774","-25,4137717","-42,6838261",SIRGAS2000,5432,
7-LL-27-RJS,"-25:11:57,090","-42:55:01,428","-25,1991917","-42,9170633",SIRGAS2000,5195,
7-LL-28D-RJS,"-25:24:54,590","-42:45:11,269","-25,4151639","-42,7531303",SIRGAS2000,5552,
7-LL-31D-RJS,"-25:11:46,760","-42:50:56,625","-25,1963222","-42,8490625",SIRGAS2000,5651,
7-LL-34D-RJS,"-25:19:28,343","-42:39:47,351","-25,3245397","-42,6631531",SIRGAS2000,5346,
7-LL-36A-RJS,"-25:10:39,672","-42:55:44,709","-25,1776867","-42,9290858",SIRGAS2000,5194,
7-LL-36-RJS,"-25:10:40,524","-42:55:45,266","-25,1779233","-42,9292406",SIRGAS2000,2672,
7-LL-3D-RJS,"-25:32:06,102","-42:51:41,404","-25,5350283","-42,8615011",SIRGAS2000,6383,
7-LL-41D-RJS,"-25:13:43,270","-42:52:00,132","-25,2286861","-42,8667033",SIRGAS2000,5464,
7-LL-46-RJS,"-25:33:25,857","-42:45:13,826","-25,5571825","-42,7538406",SIRGAS2000,5210,
7-LL-48D-RJS,"-25:28:30,899","-42:43:15,173","-25,4752497","-42,7208814",SIRGAS2000,5270,
7-LL-51-RJS,"-25:11:08,669","-42:55:57,076","-25,1857414","-42,9325211",SIRGAS2000,5192,
7-LL-53D-RJS,"-25:29:35,965","-42:45:18,250","-25,4933236","-42,7550694",SIRGAS2000,5688,
7-LL-58-RJS,"-25:28:20,630","-42:45:02,468","-25,4723972","-42,7506856",SIRGAS2000,5190,
7-LL-59-RJS,"-25:29:15,056","-42:43:48,565","-25,4875156","-42,7301569",SIRGAS2000,5247,
7-LL-80A-RJS,"-25:29:52,370","-42:43:45,400","-25,4978806","-42,7292778",SIRGAS2000,0,
7-LL-8H-RJS,"-25:30:53,336","-42:49:28,335","-25,5148156","-42,8245375",SIRGAS2000,4999,
7-MRL-12-RJS,"-22:27:10,309","-40:01:18,335","-22,4528636","-40,0217597",SIRGAS2000,2864,
7-MRL-13-RJS,"-22:24:54,560","-40:01:36,363","-22,4151556","-40,0267675",SIRGAS2000,2897,Existe
7-MRL-16D-RJS,"-22:25:09,442","-40:02:23,898","-22,4192894","-40,0399717",SIRGAS2000,3036,Existe
7-MRL-17-RJS,"-22:26:46,788","-40:02:06,402","-22,4463300","-40,0351117",SIRGAS2000,2814,Existe
7-MRL-21D-RJS,"-22:25:08,638","-40:02:22,670","-22,4190661","-40,0396306",SIRGAS2000,3015,
7-MRL-23D-RJS,"-22:26:09,975","-40:00:59,353","-22,4361042","-40,0164869",SIRGAS2000,3153,Existe
7-MRL-24D-RJS,"-22:26:21,559","-40:00:21,833","-22,4393219","-40,0060647",SIRGAS2000,2950,
7-MRL-25D-RJS,"-22:25:00,271","-40:01:17,762","-22,4167419","-40,0216006",SIRGAS2000,3175,
7-MRL-26DA-RJS,"-22:26:10,108","-40:00:58,826","-22,4361411","-40,0163406",SIRGAS2000,3165,
7-MRL-26D-RJS,"-22:26:10,108","-40:00:58,826","-22,4361411","-40,0163406",SIRGAS2000,1035,
7-MRL-29D-RJS,"-22:26:07,126","-40:00:57,512","-22,4353128","-40,0159756",SIRGAS2000,2917,
7-MRL-32D-RJS,"-22:25:47,425","-40:00:56,635","-22,4298403","-40,0157319",SIRGAS2000,3095,
7-MRL-46H-RJS,"-22:23:45,655","-40:02:26,874","-22,3960153","-40,0407983",SIRGAS2000,3270,
7-MRL-6-RJS,"-22:22:26,028","-40:02:40,407","-22,3738967","-40,0445575",SIRGAS2000,2905,
7-MRL-9-RJS,"-22:23:18,895","-40:02:41,535","-22,3885819","-40,0448708",SIRGAS2000,2930,
7-MXL-11HP-SPS,"-24:29:07,287","-44:11:45,219","-24,4853575","-44,1958942",SIRGAS2000,6060,
7-MXL-13H-SPS,"-24:29:54,523","-44:13:10,972","-24,4984786","-44,2197144",SIRGAS2000,6100,
7-MXL-17HPA-SPS,"-24:28:41,985","-44:12:39,469","-24,4783292","-44,2109636",SIRGAS2000,5800,
7-MXL-18HA-SPS,"-24:29:05,810","-44:12:32,144","-24,4849472","-44,2089289",SIRGAS2000,5830,
7-MXL-18H-SPS,"-24:29:05,810","-44:12:32,144","-24,4849472","-44,2089289",SIRGAS2000,5830,
7-NA-53D-RJS,"-22:27:02,747","-40:24:42,115","-22,4507631","-40,4116986",SIRGAS2000,3352,
7-SLL-5-RJS,"-25:40:17,616","-42:49:37,839","-25,6715600","-42,8271775",SIRGAS2000,5209,
2-BMST-1-ES,"-18:28:58,473","-39:44:28,929","-18,4829092","-39,7413692",SIRGAS2000,"1350,1",Existe
2-CBST-1-ES,"-18:35:13,579","-39:43:52,866","-18,5871053","-39,7313517",SIRGAS2000,"1717,3",Existe
2-CBST-2-ES,"-18:36:48,959","-39:47:34,010","-18,6135997","-39,7927806",SIRGAS2000,"1343,5",Existe
2-ESS-48A-ES,"-19:35:34,300","-38:13:45,117","-19,5928611","-38,2291992",SIRGAS2000,3197,Existe
2-ESS-48-ES,"-19:35:34,300","-38:13:45,117","-19,5928611","-38,2291992",SIRGAS2000,512,
2-FRD-1-ES,"-19:33:17,401","-39:50:01,308","-19,5548336","-39,8336967",SIRGAS2000,"3135,5",Existe
2-FRD-2-ES,"-19:31:55,041","-39:52:27,141","-19,5319558","-39,8742058",SIRGAS2000,"1394,8",Existe
2-NST-1-ES,"-18:57:11,562","-39:45:45,781","-18,9532117","-39,7627169",SIRGAS2000,"3539,6",Existe
4-BRSA-536-ES,"-18:58:11,446","-39:49:50,524","-18,9698461","-39,8307011",SIRGAS2000,1701,Existe
4-BRSA-581-ESS,"-19:33:03,099","-39:14:35,376","-19,5508608","-39,2431600",SIRGAS2000,3076,Existe
4-BRSA-620-ESS,"-19:34:14,822","-39:14:20,829","-19,5707839","-39,2391192",SIRGAS2000,3142,Existe
4-ESS-89-ES,"-19:33:52,134","-39:15:14,431","-19,5644817","-39,2540086",SIRGAS2000,174,Existe
4-FQ-10-ES,"-18:57:58,305","-39:49:33,904","-18,9661958","-39,8260844",SIRGAS2000,1565,Existe
4-FQ-11-ES,"-18:57:52,218","-39:48:14,243","-18,9645050","-39,8039564",SIRGAS2000,1837,Existe
4-FQ-55-ES,"-18:59:15,489","-39:48:43,711","-18,9876358","-39,8121419",SIRGAS2000,1749,Existe
4-FSL-4-ES,"-19:20:37,029","-39:47:26,965","-19,3436192","-39,7908236",SIRGAS2000,2450,Existe
4-FSL-8-ES,"-19:21:11,497","-39:48:39,610","-19,3531936","-39,8110028",SIRGAS2000,2028,Existe
4-LD-7-ES,"-19:30:18,564","-39:46:08,483","-19,5051567","-39,7690231",SIRGAS2000,2750,Existe
7-AB-10D-RJS,"-22:04:29,022","-39:53:44,641","-22,0747283","-39,8957336",SIRGAS2000,3445,
7-AB-11DA-RJS,"-22:06:03,401","-39:54:49,133","-22,1009447","-39,9136481",SIRGAS2000,3645,
7-AB-11D-RJS,"-22:06:02,772","-39:54:51,362","-22,1007700","-39,9142672",SIRGAS2000,1284,
7-AB-12D-RJS,"-22:07:52,078","-39:55:59,470","-22,1311328","-39,9331861",SIRGAS2000,3051,
7-AB-13HA-RJS,"-22:08:17,473","-39:59:20,135","-22,1381869","-39,9889264",SIRGAS2000,3931,
7-AB-13H-RJS,"-22:08:17,473","-39:59:20,135","-22,1381869","-39,9889264",SIRGAS2000,665,
7-AB-14DA-RJS,"-22:07:50,147","-39:56:02,075","-22,1305964","-39,9339097",SIRGAS2000,3089,
7-AB-14D-RJS,"-22:07:51,026","-39:56:01,555","-22,1308406","-39,9337653",SIRGAS2000,2064,
7-AB-15D-RJS,"-22:05:20,092","-39:53:12,651","-22,0889144","-39,8868475",SIRGAS2000,3762,
7-AB-16D-RJS,"-22:07:52,594","-39:56:00,345","-22,1312761","-39,9334292",SIRGAS2000,3417,
7-AB-18D-RJS,"-22:05:19,468","-39:53:13,660","-22,0887411","-39,8871278",SIRGAS2000,3265,
7-AB-19DA-RJS,"-22:05:50,064","-39:54:49,713","-22,0972400","-39,9138092",SIRGAS2000,3002,
7-AB-19D-RJS,"-22:05:50,064","-39:54:49,713","-22,0972400","-39,9138092",SIRGAS2000,698,
7-AB-20D-RJS,"-22:07:23,760","-39:54:54,505","-22,1232667","-39,9151403",SIRGAS2000,3122,
7-AB-21D-RJS,"-22:07:23,862","-39:54:54,120","-22,1232950","-39,9150333",SIRGAS2000,3169,
7-AB-22DA-RJS,"-22:05:49,711","-39:54:48,803","-22,0971419","-39,9135564",SIRGAS2000,3435,
7-AB-22D-RJS,"-22:05:49,711","-39:54:48,803","-22,0971419","-39,9135564",SIRGAS2000,648,
7-AB-23D-RJS,"-22:07:23,611","-39:54:52,547","-22,1232253","-39,9145964",SIRGAS2000,3151,
7-AB-24D-RJS,"-22:08:13,128","-39:55:00,131","-22,1369800","-39,9167031",SIRGAS2000,2945,
7-AB-25D-RJS,"-22:05:50,784","-39:54:48,775","-22,0974400","-39,9135486",SIRGAS2000,3284,
7-AB-26D-RJS,"-22:05:51,235","-39:54:49,787","-22,0975653","-39,9138297",SIRGAS2000,2840,
7-AB-27DA-RJS,"-22:06:30,656","-39:55:41,063","-22,1085156","-39,9280731",SIRGAS2000,3323,
7-AB-27D-RJS,"-22:06:30,656","-39:55:41,063","-22,1085156","-39,9280731",SIRGAS2000,555,
7-AB-28D-RJS,"-22:06:30,757","-39:55:40,331","-22,1085436","-39,9278697",SIRGAS2000,2982,
7-AB-39D-RJS,"-22:08:35,004","-39:55:31,372","-22,1430567","-39,9253811",SIRGAS2000,3035,
7-AB-42D-RJS,"-22:08:33,600","-39:55:32,236","-22,1426667","-39,9256211",SIRGAS2000,3438,
7-AB-47D-RJS,"-22:10:53,842","-39:57:12,007","-22,1816228","-39,9533353",SIRGAS2000,3080,
7-AB-48D-RJS,"-22:10:53,031","-39:57:11,756","-22,1813975","-39,9532656",SIRGAS2000,2862,
7-AB-4D-RJS,"-22:07:46,949","-39:56:03,938","-22,1297081","-39,9344272",SIRGAS2000,3093,
7-AB-50DA-RJS,"-22:10:52,648","-39:57:21,706","-22,1812911","-39,9560294",SIRGAS2000,755,Existe
7-AB-50DB-RJS,"-22:10:52,648","-39:57:21,706","-22,1812911","-39,9560294",SIRGAS2000,3075,
7-AB-50D-RJS,"-22:10:52,648","-39:57:21,706","-22,1812911","-39,9560294",SIRGAS2000,653,
7-AB-52DA-RJS,"-22:09:26,282","-39:56:12,312","-22,1573006","-39,9367533",SIRGAS2000,3168,
7-AB-54D-RJS,"-22:09:26,485","-39:56:11,054","-22,1573569","-39,9364039",SIRGAS2000,2965,
7-AB-56D-RJS,"-22:09:25,562","-39:56:13,317","-22,1571006","-39,9370325",SIRGAS2000,2908,
7-AB-63H-RJS,"-22:08:04,983","-39:59:14,845","-22,1347175","-39,9874569",SIRGAS2000,3856,
7-AB-6D-RJS,"-22:07:48,449","-39:56:03,004","-22,1301247","-39,9341678",SIRGAS2000,3420,
7-AB-8D-RJS,"-22:09:28,708","-39:56:31,701","-22,1579744","-39,9421392",SIRGAS2000,3352,
7-AB-9D-RJS,"-22:09:28,098","-39:56:30,652","-22,1578050","-39,9418478",SIRGAS2000,2993,
7-BO-11D-RJS,"-22:43:15,242","-40:38:41,217","-22,7209006","-40,6447825",SIRGAS2000,2873,
7-BO-13H-RJS,"-22:43:14,348","-40:38:39,909","-22,7206522","-40,6444192",SIRGAS2000,3217,
7-BO-14D-RJS,"-22:43:28,736","-40:39:34,858","-22,7246489","-40,6596828",SIRGAS2000,2767,
7-BO-15D-RJS,"-22:43:27,986","-40:39:34,851","-22,7244406","-40,6596808",SIRGAS2000,3020,
7-BO-16D-RJS,"-22:43:29,480","-40:39:35,288","-22,7248556","-40,6598022",SIRGAS2000,2767,
7-BO-18HP-RJS,"-22:41:38,332","-40:38:02,356","-22,6939811","-40,6339878",SIRGAS2000,3003,Existe
7-BO-19HPB-RJS,"-22:41:38,332","-40:38:02,356","-22,6939811","-40,6339878",SIRGAS2000,2861,Existe
7-LI-16D-RJS,"-22:46:18,643","-40:48:05,491","-22,7718453","-40,8015253",SIRGAS2000,3130,
7-LI-17D-RJS,"-22:45:08,175","-40:49:38,885","-22,7522708","-40,8274681",SIRGAS2000,3067,
7-LI-6-RJS,"-22:45:05,635","-40:49:02,121","-22,7515653","-40,8172558",SIRGAS2000,2929,
7-MLS-10HPB-RJS,"-22:30:49,403","-40:03:43,508","-22,5137231","-40,0620856",SIRGAS2000,3390,
7-MLS-16HP-RJS,"-22:30:50,238","-40:03:09,252","-22,5139550","-40,0525700",SIRGAS2000,2998,
7-MLS-30HP-RJS,"-22:35:48,160","-40:04:15,961","-22,5967111","-40,0711003",SIRGAS2000,3685,
7-MRL-109H-RJS,"-22:22:42,847","-40:02:28,751","-22,3785686","-40,0413197",SIRGAS2000,3093,
7-MRL-10-RJS,"-22:22:49,239","-40:04:35,822","-22,3803442","-40,0766172",SIRGAS2000,2844,
7-MRL-12-RJS,"-22:27:10,309","-40:01:18,335","-22,4528636","-40,0217597",SIRGAS2000,2864,
7-MRL-138HP-RJS,"-22:29:16,067","-40:04:15,520","-22,4877964","-40,0709778",SIRGAS2000,3348,
7-MRL-13-RJS,"-22:24:54,560","-40:01:36,363","-22,4151556","-40,0267675",SIRGAS2000,2897,Existe
7-MRL-159HP-RJS,"-22:26:19,683","-40:02:03,568","-22,4388008","-40,0343244",SIRGAS2000,3926,
7-MRL-16D-RJS,"-22:25:09,442","-40:02:23,898","-22,4192894","-40,0399717",SIRGAS2000,3036,Existe
7-MRL-17-RJS,"-22:26:46,788","-40:02:06,402","-22,4463300","-40,0351117",SIRGAS2000,2814,Existe
7-MRL-21D-RJS,"-22:25:08,638","-40:02:22,670","-22,4190661","-40,0396306",SIRGAS2000,3015,
7-MRL-22D-RJS,"-22:26:42,383","-40:02:18,611","-22,4451064","-40,0385031",SIRGAS2000,2951,
7-MRL-23D-RJS,"-22:26:09,975","-40:00:59,353","-22,4361042","-40,0164869",SIRGAS2000,3153,Existe
7-MRL-24D-RJS,"-22:26:21,559","-40:00:21,833","-22,4393219","-40,0060647",SIRGAS2000,2950,
7-MRL-25D-RJS,"-22:25:00,271","-40:01:17,762","-22,4167419","-40,0216006",SIRGAS2000,3175,
7-MRL-26DA-RJS,"-22:26:10,108","-40:00:58,826","-22,4361411","-40,0163406",SIRGAS2000,3165,
7-MRL-26D-RJS,"-22:26:10,108","-40:00:58,826","-22,4361411","-40,0163406",SIRGAS2000,1035,
